container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,dpw_division,council_district,ward,fire_zone,x,y
943,74,2018-07-27T13:18:54,2019-11-10T03:10:23,2nd Division,6369 East Liberty Boulevard,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.91557,40.46054
320,74,2017-09-22T15:33:42,2019-11-10T03:05:21,2nd Division,6519 Penn Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-13,-79.91556131,40.45630028
947,74,2018-07-27T13:18:54,2019-11-10T16:05:21,2nd Division,501 Larimer Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-12,-79.9143897,40.46539533
935,74,2018-07-27T13:18:53,2019-11-10T03:30:21,2nd Division,1153 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-15,-79.89898221,40.46478028
991,74,2018-07-27T13:18:56,2019-11-10T03:19:22,2nd Division,1101 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-15,-79.9005,40.46436
990,74,2018-07-27T13:18:56,2019-11-10T03:16:20,2nd Division,1502 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-18,-79.89599213,40.46888977
1025,74,2018-07-27T13:18:58,2019-11-10T03:08:22,2nd Division,1403 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-15,-79.89697214,40.46798976
956,74,2018-08-06T13:35:25,2019-11-10T10:05:20,2nd Division,1626 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-18,-79.89204904,40.47117474
1021,74,2018-07-27T13:18:58,2019-11-10T03:07:21,2nd Division,1306 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,2,9,12,3-15,-79.89778816,40.46643755
1014,74,2018-07-27T13:18:57,2019-11-10T03:31:30,2nd Division,825 Freeport Road,Pittsburgh,Pennsylvania,15238,Lincoln-Lemington-Belmar,2,9,12,3-24,-79.89555076,40.48722496
622,74,2018-04-06T10:23:38,2019-11-10T03:25:23,3rd Division,5840 Buttermilk Hollow Road,Pittsburgh,Pennsylvania,15207,Lincoln Place,3,5,31,4-20,-79.9081256,40.36464376
723,74,2018-04-09T10:29:11,2019-11-10T03:23:31,3rd Division,1801 Mifflin Road,Pittsburgh,Pennsylvania,15207,Lincoln Place,3,5,31,4-20,-79.9133591,40.36999246
684,74,2018-04-09T10:29:09,2019-11-10T03:03:21,3rd Division,5209 Interboro Avenue,Pittsburgh,Pennsylvania,15207,Lincoln Place,3,5,31,4-20,-79.91304038,40.36993429
996,74,2018-07-27T13:18:57,2019-11-10T10:05:19,2nd Division,3657 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96276551,40.46432459
1206,74,2019-03-19T08:03:00,2019-11-10T01:42:17,2nd Division,3411 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96711014,40.46291988
1205,74,2019-03-19T08:03:00,2019-11-10T01:48:22,2nd Division,3820 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96381792,40.46736014
1171,74,2019-03-19T08:02:59,2019-11-10T01:40:15,2nd Division,3811 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.9640902,40.46718185
1178,74,2019-03-19T08:02:59,2019-11-10T12:35:22,2nd Division,3601 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96532555,40.46548074
1204,74,2019-03-19T08:03:00,2019-11-10T01:55:26,2nd Division,3508 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96613,40.46409
959,74,2018-07-27T13:18:55,2019-11-10T03:23:23,2nd Division,3623 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96383827,40.46194844
1203,74,2019-03-19T08:03:00,2019-11-10T01:40:23,2nd Division,3495 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96645575,40.46390212
1195,74,2019-03-19T08:03:00,2019-11-10T01:54:30,2nd Division,3601 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96521316,40.46537376
72,74,2018-10-11T09:45:17,2019-11-10T01:47:21,2nd Division,3817 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96391078,40.46756931
1184,74,2019-03-19T08:03:00,2019-11-10T01:49:22,2nd Division,3701 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96472711,40.46633075
1182,74,2019-03-19T08:02:59,2019-11-10T01:58:22,2nd Division,3400 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96706011,40.46266993
1125,74,2018-07-27T13:19:03,2019-11-10T03:08:23,2nd Division,3339 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-2,-79.96769913,40.4623947
989,74,2018-07-27T13:18:56,2019-11-10T03:19:17,2nd Division,3950 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Lower Lawrenceville,2,7,6,3-6,-79.95737868,40.46273833
1207,74,2019-03-19T08:03:00,2019-11-10T01:37:22,2nd Division,3533 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96576,40.46486
997,74,2018-07-27T13:18:57,2019-11-10T09:20:25,2nd Division,3649 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.961843,40.46215302
1216,74,2019-03-19T08:03:01,2019-11-10T01:51:21,2nd Division,3418 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96685513,40.46299435
1211,74,2019-03-19T08:03:01,2019-11-10T13:35:21,2nd Division,3520 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96588892,40.46449875
1209,74,2019-03-19T08:03:01,2019-11-10T01:49:25,2nd Division,3720 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96426361,40.46675055
1193,74,2019-03-19T08:03:00,2019-11-10T01:31:21,2nd Division,229 40th Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96152786,40.46800779
1013,74,2018-07-27T13:18:57,2019-11-10T03:08:28,2nd Division,3349 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-2,-79.96679728,40.46170162
1133,74,2018-07-27T13:19:04,2019-11-10T03:29:22,2nd Division,3836 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96007975,40.46475954
1189,74,2019-03-19T08:03:00,2019-11-10T01:39:21,2nd Division,4001 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96243,40.46853
1128,74,2018-07-27T13:19:03,2019-11-10T03:30:23,2nd Division,3836 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96013018,40.46490238
1186,74,2019-03-19T08:03:00,2019-11-10T01:42:20,2nd Division,3427 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96699843,40.46310355
505,74,2018-03-16T15:12:30,2019-11-10T02:17:21,6th Division,3300 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,6,7,6,3-2,-79.9673,40.46138
971,74,2018-07-27T13:18:55,2019-11-10T03:21:23,2nd Division,3603 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96379435,40.46415899
1215,74,2019-03-19T08:03:01,2019-11-10T01:57:21,2nd Division,3480 Butler Street,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-3,-79.96626,40.46392
951,74,2018-07-27T13:18:54,2019-11-10T03:22:22,2nd Division,3722 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,2,7,6,3-6,-79.96158474,40.46453034
23,74,2017-09-19T12:22:47,2019-11-10T02:17:26,1st Division,1305 Allegheny Ave,Pittsburgh,Pennsylvania,15233,Manchester,1,6,21,1-8,-80.01994,40.45429
86,74,2017-09-19T12:22:49,2019-11-10T02:24:21,1st Division,1619 Manhattan St,Pittsburgh,Pennsylvania,15233,Manchester,1,6,21,1-8,-80.02717312,40.45676285
17,74,2017-09-19T12:22:46,2019-11-10T02:06:21,1st Division,1438 Columbus Ave,Pittsburgh,Pennsylvania,15233,Manchester,1,6,21,1-8,-80.02884,40.45738
32,74,2017-09-19T12:22:47,2019-11-10T02:23:31,1st Division,1819 Manhattan St,Pittsburgh,Pennsylvania,15233,Manchester,1,6,21,1-8,-80.02782829,40.45853148
10,74,2017-09-19T12:22:46,2019-11-10T02:19:28,1st Division,919 Fulton St,Pittsburgh,Pennsylvania,15233,Manchester,1,6,21,1-8,-80.0239315,40.45166308
245,74,2017-09-21T16:27:31,2019-11-10T03:25:19,1st Division,1018 W North Ave,Pittsburgh,Pennsylvania,15233,Manchester,1,6,21,1-8,-80.02042,40.45322
90,74,2017-09-19T12:22:49,2019-11-10T02:25:22,1st Division,3244 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.03161787,40.47639992
78,74,2017-09-19T12:22:49,2019-11-10T02:12:20,1st Division,2723 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.02596616,40.47079648
2,74,2017-09-14T13:24:40,2019-11-10T02:24:21,1st Division,2507 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-9,-80.02513248,40.46721344
91,74,2017-09-19T12:22:49,2019-11-10T02:22:21,1st Division,3171 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.03063451,40.47544463
12,74,2017-09-19T12:22:46,2019-11-10T02:08:16,1st Division,2515 Preble Ave,Pittsburgh,Pennsylvania,15233,Marshall-Shadeland,1,1,27,1-14,-80.03675,40.46314
93,74,2017-09-19T12:22:50,2019-11-10T09:05:23,1st Division,3243 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.0317893,40.47642722
70,74,2017-09-19T12:22:49,2019-11-10T02:16:33,1st Division,2703 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.02571592,40.47001158
66,74,2017-09-19T12:22:48,2019-11-10T02:25:23,1st Division,3141 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.02980672,40.47484042
65,74,2017-09-19T12:22:48,2019-11-10T02:25:21,1st Division,3152 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.02989303,40.4751136
26,74,2017-09-19T12:22:47,2019-11-10T02:22:22,1st Division,2320 California Ave,Pittsburgh,Pennsylvania,15233,Marshall-Shadeland,1,6,21,1-9,-80.03105677,40.4621584
55,74,2017-09-19T12:22:48,2019-11-10T13:05:20,1st Division,2625 Shadeland Ave,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.03017453,40.46911638
7,74,2017-09-19T12:22:46,2019-11-10T02:04:21,1st Division,3113 Brighton Rd,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.02904,40.47382
43,74,2017-09-19T12:22:48,2019-11-10T02:20:16,1st Division,2919 California Ave,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.03630773,40.47076996
33,74,2017-09-19T12:22:47,2019-11-10T02:24:32,1st Division,3159 Shadeland Ave,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.03200221,40.47488079
39,74,2017-09-19T12:22:47,2019-11-10T02:23:16,1st Division,1201 Woods Run Avenue,Pittsburgh,Pennsylvania,15212,Marshall-Shadeland,1,1,27,1-14,-80.03038624,40.47636429
87,74,2017-09-19T12:22:49,2019-11-10T02:20:22,1st Division,2515 Preble Ave,Pittsburgh,Pennsylvania,15233,Marshall-Shadeland,1,1,27,1-14,-80.03568,40.46292
1035,74,2018-07-27T13:18:59,2019-11-10T03:19:33,3rd Division,409 Kirkpatrick Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.9758958,40.44494948
718,74,2018-04-09T10:29:11,2019-11-10T03:03:23,3rd Division,2443 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97203,40.44804
561,74,2018-03-16T15:12:32,2019-11-10T03:23:29,3rd Division,2621 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.96765285,40.44707863
909,74,2018-04-18T10:46:41,2019-10-17T03:11:20,3rd Division,2050 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97860183,40.44440508
719,74,2018-04-09T10:29:11,2019-11-10T14:20:26,3rd Division,2503 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97039464,40.44562874
730,74,2018-04-09T10:29:11,2019-11-10T14:05:21,3rd Division,2400 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97185071,40.44560667
732,74,2018-04-09T10:29:11,2019-11-10T03:00:25,3rd Division,2141 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97775,40.44563
834,74,2018-04-16T13:37:08,2019-09-19T10:48:00,3rd Division,636 Belinda Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.9772129,40.44748717
826,74,2018-04-16T13:37:08,2019-11-10T03:19:23,3rd Division,2023 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97966,40.44411
827,74,2018-04-16T13:37:08,2019-11-10T03:27:23,3rd Division,2101 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97885112,40.44443947
1046,74,2018-07-27T13:18:59,2019-11-10T03:11:26,3rd Division,2321 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97502812,40.44863766
858,74,2018-04-17T13:22:43,2019-11-10T03:11:17,3rd Division,2001 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.98030329,40.44375571
889,74,2018-04-17T15:33:33,2019-11-10T11:05:20,3rd Division,2121 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97822193,40.44457195
744,74,2018-04-09T10:29:12,2019-11-10T07:05:24,3rd Division,2200 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97660671,40.44595593
814,74,2018-04-13T13:16:57,2019-11-10T03:12:20,3rd Division,2701 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.96741673,40.44724579
843,74,2018-04-16T13:37:09,2019-11-10T03:01:22,3rd Division,2177 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97642638,40.44537281
711,74,2018-04-09T10:29:10,2019-11-10T03:12:22,3rd Division,3300 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.96496977,40.45277184
852,74,2018-04-17T13:22:43,2019-11-10T03:21:28,3rd Division,14 Elmore Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97733,40.44461
717,74,2018-04-09T10:29:11,2019-11-10T03:18:25,3rd Division,2201 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97675989,40.44603022
885,74,2018-04-17T15:33:33,2019-11-10T03:04:22,3rd Division,2145 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97742951,40.44503378
832,74,2018-04-16T13:37:08,2019-11-10T03:17:29,3rd Division,2337 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97276068,40.44561285
608,74,2018-04-06T10:23:37,2019-11-10T03:05:24,3rd Division,612 Watt Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97043262,40.44876222
626,74,2018-04-06T10:23:38,2019-11-10T03:08:31,3rd Division,2158 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97736143,40.44572037
784,74,2018-04-13T13:16:55,2019-11-10T03:23:29,3rd Division,2211 Mahon Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97617961,40.4453937
637,74,2018-04-06T10:23:38,2019-11-10T15:05:22,3rd Division,2036 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97903783,40.4442411
837,74,2018-04-16T13:37:09,2019-11-10T03:29:24,3rd Division,2909 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.96503339,40.44886444
860,74,2018-04-17T13:22:43,2019-11-10T03:19:37,3rd Division,2137 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97761235,40.44495995
641,74,2018-04-06T10:23:38,2019-11-10T03:10:32,3rd Division,2801 Centre Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.96656739,40.4477791
644,74,2018-04-06T10:23:39,2019-11-10T03:00:15,3rd Division,2105 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97871133,40.44451366
646,74,2018-04-06T10:23:39,2019-11-10T03:25:15,3rd Division,2316 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.9752224,40.44842179
651,74,2018-04-09T10:29:08,2019-11-10T03:01:22,3rd Division,2176 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97634428,40.44524158
655,74,2018-04-09T10:29:08,2019-11-10T03:13:31,3rd Division,2200 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97607744,40.44522341
884,74,2018-04-17T15:33:33,2019-11-10T03:08:34,3rd Division,2163 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97687,40.44527
659,74,2018-04-09T10:29:08,2019-11-10T03:28:21,3rd Division,2297 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.9741214,40.44513438
562,74,2019-06-10T13:25:08,2019-11-10T01:54:25,2nd Division,1801 Jancey Street,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92650457,40.48601299
1174,74,2019-03-19T08:02:59,2019-11-10T01:55:21,2nd Division,7232 Ballard Way,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92031,40.48746
126,74,2017-09-19T12:22:51,2019-11-10T03:18:16,2nd Division,1820 Morningside Avenue,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92649903,40.48693982
160,74,2017-09-19T12:22:52,2019-11-10T03:18:23,2nd Division,1741 Chislett Street,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92599709,40.48535011
342,74,2017-09-26T12:36:25,2019-11-10T03:02:22,2nd Division,1805 Morningside Avenue,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92717,40.48644
1161,74,2019-03-19T08:02:59,2019-11-10T01:30:18,2nd Division,1740 Chislett Street,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.9260785,40.48512469
1160,74,2019-03-19T08:02:59,2019-11-10T01:33:22,2nd Division,6906 Greenwood Street,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92575934,40.48534766
298,74,2017-09-22T15:33:41,2019-11-10T14:25:24,2nd Division,1801 Chislett Street,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92578061,40.48549046
1175,74,2019-03-19T08:02:59,2019-11-10T01:52:22,2nd Division,7331 Butler Street,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92008994,40.48789051
386,74,2017-09-28T16:08:26,2019-11-10T02:25:18,5th Division,5 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00648,40.43141
677,74,2018-04-09T10:29:09,2019-11-10T03:17:16,5th Division,1115 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-1,-80.01801173,40.43761722
424,74,2018-03-16T15:12:26,2019-11-10T03:31:19,5th Division,243 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00950071,40.4332008
346,74,2017-11-03T14:14:09,2019-11-10T02:15:21,5th Division,111 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00693974,40.43164846
349,74,2017-09-26T12:36:26,2019-11-10T02:03:24,5th Division,122 Shiloh Street,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00711654,40.43117719
350,74,2017-09-26T12:36:26,2019-11-10T02:27:22,5th Division,218 Shiloh Street,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00746385,40.43028436
354,74,2017-09-26T12:36:26,2019-11-10T02:16:23,5th Division,301 Virginia Ave,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.01070738,40.43113387
536,74,2018-03-16T15:12:31,2019-11-10T14:20:26,5th Division,201 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00796597,40.43233759
359,74,2017-09-26T12:36:26,2019-11-10T09:05:20,5th Division,122 Shiloh Street,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00740398,40.4308605
371,74,2017-09-26T12:36:27,2019-11-10T02:17:19,5th Division,6 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-5,-80.00523214,40.42699126
1063,74,2018-07-27T13:19:00,2019-11-10T03:26:22,5th Division,122 Virginia Ave,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00816971,40.42998537
471,74,2018-03-16T15:12:28,2019-11-10T03:04:23,5th Division,325 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.01043387,40.43377923
663,74,2018-04-09T10:29:08,2019-11-10T03:24:23,5th Division,515 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.01197854,40.43506106
662,74,2018-04-09T10:29:08,2019-11-10T03:06:20,5th Division,501 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.01178487,40.43489489
661,74,2018-04-09T10:29:08,2019-11-10T03:07:18,5th Division,1218 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-1,-80.01880265,40.43814901
361,74,2017-09-26T12:36:26,2019-11-10T10:05:20,5th Division,5 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00652365,40.43154931
634,74,2018-04-06T10:23:38,2019-11-10T03:29:22,5th Division,11 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,3,18,4-5,-80.00482518,40.42696208
374,74,2017-09-26T12:36:27,2019-11-10T02:24:22,5th Division,96 Virginia Ave,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.0071321,40.42931026
614,74,2018-04-06T10:23:37,2019-11-10T03:06:21,5th Division,122 Virginia Ave,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00808901,40.429802
388,74,2017-09-28T16:08:26,2019-11-10T15:35:21,5th Division,131 Shiloh Street,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00733312,40.43079325
587,74,2018-04-06T10:23:36,2019-11-10T03:04:16,5th Division,1 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,3,18,4-5,-80.00527486,40.42709088
556,74,2018-03-16T15:12:32,2019-11-10T08:05:19,5th Division,115 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00725529,40.43198628
382,74,2017-09-28T16:08:26,2019-11-10T13:10:16,5th Division,234 Shiloh Street,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.007407,40.429736
431,74,2018-03-16T15:12:26,2019-11-10T03:18:22,5th Division,229 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00869413,40.43274317
329,74,2017-09-26T12:36:25,2019-11-10T02:13:17,5th Division,113 Merrimac Street,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-1,-80.0130609,40.43517314
127,74,2017-09-19T12:22:51,2019-11-10T03:10:20,5th Division,405 Saint Joseph Street,Pittsburgh,Pennsylvania,15210,Mt. Oliver,3,3,16,4-8,-79.98170389,40.41351025
831,74,2018-04-16T13:37:08,2019-11-10T03:06:21,3rd Division,4632 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-23,-79.95074339,40.45221789
579,74,2018-03-16T15:12:33,2019-11-10T03:22:21,3rd Division,4215 Fifth Avenue,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-7,-79.95471211,40.44459973
829,74,2018-04-16T13:37:08,2019-11-10T11:20:26,3rd Division,4613 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,6,5,2-23,-79.95165824,40.45207225
494,74,2018-03-16T15:12:29,2019-11-10T03:29:19,3rd Division,128 North Craig Street,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-9,-79.94920009,40.44715737
498,74,2018-03-16T15:12:29,2019-11-10T14:10:23,3rd Division,4551 Forbes Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-9,-79.9488657,40.44431949
690,74,2018-04-09T10:29:09,2019-11-10T14:05:29,3rd Division,4515 Forbes Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-9,-79.95003399,40.44418561
706,74,2018-04-09T10:29:10,2019-11-10T15:10:22,3rd Division,420 South Craig Street,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-9,-79.94875355,40.44453322
594,74,2018-04-06T10:23:36,2019-11-10T03:14:33,3rd Division,4618 Baum Boulevard,Pittsburgh,Pennsylvania,15213,North Oakland,3,6,5,2-23,-79.95268286,40.45394424
833,74,2018-04-16T13:37:08,2019-11-10T03:29:18,3rd Division,4653 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-23,-79.9497479,40.45247203
701,74,2018-04-09T10:29:10,2019-11-10T03:25:23,3rd Division,4630 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,6,5,2-23,-79.95096517,40.45231259
543,74,2018-03-16T15:12:31,2019-11-10T03:00:36,3rd Division,415 South Craig Street,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-9,-79.94861716,40.44462808
